battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
1296.0,0.0,1.4,1.0,3.0,0.0,11.0,0.2,129.0,7.0,4.0,1222.0,1382.0,2552.0,19.0,8,10,1,1,1
1322.0,0.0,2.3,1.0,1.0,1.0,35.0,0.1,157.0,1.0,3.0,443.0,708.0,3684.0,15.0,8,6,1,0,0
1578.0,0.0,1.9,1.0,2.0,1.0,37.0,0.1,138.0,4.0,19.0,411.0,1226.0,2458.0,19.0,16,3,1,0,1
893.0,0.0,2.5,1.0,0.0,0.0,55.0,0.6,183.0,2.0,1.0,417.0,946.0,2986.0,7.0,1,6,0,1,1
832.0,0.0,0.7,1.0,2.0,1.0,39.0,0.7,103.0,4.0,3.0,125.0,1504.0,1799.0,5.0,2,11,1,0,1
1234.0,0.0,2.9,0.0,8.0,1.0,44.0,0.8,129.0,1.0,12.0,1783.0,1891.0,2440.0,7.0,4,19,1,1,0
921.0,0.0,0.6,1.0,1.0,0.0,60.0,0.1,83.0,2.0,3.0,1211.0,1229.0,1080.0,10.0,0,6,0,0,1
1035.0,0.0,0.5,1.0,14.0,1.0,49.0,0.3,178.0,2.0,15.0,574.0,1171.0,3991.0,12.0,4,19,1,0,0
1634.0,1.0,1.4,0.0,1.0,1.0,17.0,0.2,200.0,2.0,5.0,964.0,1677.0,3031.0,11.0,6,6,1,1,1
1071.0,0.0,2.6,0.0,0.0,0.0,49.0,0.3,199.0,4.0,5.0,1328.0,1970.0,3393.0,6.0,5,7,1,0,0
1807.0,0.0,2.0,,0.0,1.0,13.0,0.5,155.0,8.0,0.0,970.0,974.0,323.0,9.0,3,3,1,1,1
913.0,0.0,1.7,1.0,1.0,1.0,41.0,0.3,103.0,1.0,14.0,431.0,1144.0,2278.0,15.0,3,18,1,1,0
1526.0,0.0,1.1,1.0,2.0,1.0,38.0,0.3,116.0,5.0,6.0,798.0,1418.0,3317.0,7.0,1,8,1,1,1
534.0,1.0,2.5,,1.0,1.0,21.0,0.3,164.0,7.0,9.0,347.0,1477.0,2706.0,7.0,5,18,1,1,0
687.0,1.0,1.3,0.0,9.0,1.0,50.0,0.6,151.0,4.0,20.0,584.0,1151.0,3416.0,14.0,6,8,1,1,0
535.0,0.0,1.5,0.0,1.0,1.0,48.0,0.7,113.0,1.0,4.0,290.0,811.0,740.0,11.0,10,18,1,1,0
1595.0,1.0,2.6,0.0,7.0,0.0,12.0,0.3,121.0,8.0,19.0,344.0,655.0,3608.0,15.0,1,16,0,1,0
1365.0,0.0,0.6,0.0,0.0,1.0,31.0,0.3,125.0,4.0,0.0,293.0,970.0,1300.0,14.0,7,13,1,0,1
1407.0,1.0,2.4,0.0,1.0,1.0,22.0,0.7,104.0,4.0,4.0,1172.0,1217.0,2192.0,9.0,7,13,1,0,1
812.0,0.0,0.5,1.0,1.0,0.0,64.0,1.0,106.0,4.0,7.0,35.0,1309.0,3102.0,6.0,0,2,0,0,0
603.0,1.0,0.7,1.0,0.0,1.0,64.0,0.2,156.0,6.0,0.0,1842.0,1968.0,604.0,10.0,4,8,1,1,1
1722.0,0.0,2.6,0.0,8.0,0.0,18.0,0.8,177.0,2.0,16.0,865.0,1741.0,3271.0,14.0,0,15,1,0,1
1103.0,0.0,1.0,1.0,,0.0,29.0,0.7,111.0,6.0,8.0,990.0,1486.0,1837.0,8.0,7,16,0,1,1
1438.0,1.0,1.8,0.0,3.0,0.0,16.0,0.6,,8.0,7.0,859.0,867.0,2246.0,14.0,11,15,0,0,0
1371.0,1.0,2.1,1.0,0.0,0.0,3.0,0.3,173.0,2.0,12.0,35.0,785.0,2202.0,15.0,14,5,1,1,1
1370.0,0.0,2.9,0.0,2.0,1.0,24.0,0.3,100.0,5.0,3.0,804.0,992.0,1672.0,10.0,4,4,1,0,0
1297.0,0.0,0.5,1.0,12.0,0.0,17.0,0.1,196.0,1.0,14.0,559.0,813.0,3652.0,19.0,4,12,0,1,1
850.0,1.0,1.6,1.0,6.0,1.0,29.0,0.5,133.0,5.0,19.0,404.0,642.0,593.0,19.0,17,10,1,0,1
769.0,1.0,0.6,1.0,19.0,1.0,52.0,0.7,118.0,4.0,20.0,263.0,1786.0,431.0,15.0,4,19,1,0,0
1126.0,1.0,2.4,0.0,2.0,1.0,10.0,0.4,160.0,6.0,3.0,1223.0,1611.0,2050.0,7.0,6,12,1,1,1
659.0,0.0,2.2,0.0,0.0,1.0,24.0,0.7,151.0,8.0,2.0,924.0,1877.0,3925.0,8.0,1,10,1,1,1
529.0,0.0,2.5,1.0,5.0,0.0,56.0,0.3,139.0,4.0,6.0,130.0,647.0,3942.0,10.0,0,7,0,0,1
502.0,0.0,1.5,1.0,7.0,0.0,37.0,0.2,199.0,2.0,12.0,705.0,1810.0,1649.0,6.0,1,14,0,1,0
1465.0,0.0,2.5,0.0,2.0,0.0,3.0,1.0,90.0,5.0,8.0,965.0,974.0,2042.0,8.0,2,12,0,1,1
1517.0,0.0,0.5,0.0,6.0,1.0,,0.6,143.0,5.0,14.0,802.0,1489.0,2822.0,15.0,5,11,1,1,1
1715.0,0.0,1.3,0.0,0.0,1.0,12.0,0.3,94.0,8.0,6.0,1224.0,1676.0,1633.0,15.0,10,5,1,1,1
1364.0,1.0,1.6,1.0,6.0,1.0,44.0,0.1,174.0,7.0,8.0,615.0,1142.0,2741.0,9.0,3,18,1,0,1
820.0,1.0,0.5,1.0,10.0,1.0,15.0,0.3,149.0,8.0,12.0,165.0,532.0,702.0,6.0,0,19,1,1,0
1945.0,0.0,1.2,0.0,3.0,0.0,26.0,0.7,112.0,6.0,5.0,1064.0,1540.0,3322.0,18.0,7,20,0,0,1
748.0,1.0,,0.0,0.0,1.0,27.0,0.9,150.0,,4.0,450.0,1554.0,2126.0,18.0,9,7,1,0,0
1018.0,0.0,2.2,0.0,8.0,0.0,16.0,0.6,153.0,8.0,10.0,992.0,1433.0,3143.0,17.0,12,20,0,1,0
1673.0,0.0,2.8,1.0,7.0,0.0,9.0,0.1,187.0,3.0,10.0,65.0,734.0,3669.0,9.0,1,10,1,0,1
1224.0,1.0,1.8,1.0,2.0,1.0,44.0,0.2,139.0,2.0,9.0,622.0,709.0,621.0,11.0,4,14,1,1,1
958.0,1.0,1.6,0.0,9.0,1.0,60.0,0.4,200.0,1.0,12.0,730.0,751.0,1417.0,10.0,4,19,1,0,1
1733.0,0.0,1.6,1.0,9.0,0.0,56.0,0.5,111.0,6.0,15.0,633.0,1649.0,3352.0,6.0,5,9,1,0,0
1039.0,0.0,1.9,1.0,2.0,0.0,15.0,0.7,113.0,1.0,5.0,1324.0,1945.0,745.0,9.0,2,10,0,0,0
992.0,0.0,1.6,1.0,10.0,0.0,27.0,0.3,162.0,4.0,14.0,106.0,767.0,3894.0,15.0,9,13,1,0,1
1410.0,1.0,0.5,1.0,0.0,1.0,15.0,0.3,92.0,3.0,1.0,192.0,1311.0,2304.0,18.0,4,18,1,1,0
626.0,0.0,0.7,1.0,2.0,1.0,23.0,0.5,187.0,2.0,9.0,90.0,1334.0,3458.0,7.0,5,11,1,0,1
733.0,0.0,0.8,0.0,7.0,0.0,16.0,0.4,138.0,4.0,12.0,202.0,1787.0,2648.0,12.0,0,19,1,1,0
1895.0,0.0,0.5,0.0,2.0,1.0,5.0,0.7,134.0,1.0,11.0,725.0,1335.0,774.0,15.0,4,6,1,1,0
1528.0,0.0,2.4,0.0,2.0,0.0,37.0,0.2,156.0,8.0,3.0,306.0,564.0,733.0,15.0,0,14,1,1,0
1163.0,1.0,1.9,0.0,6.0,0.0,2.0,0.9,133.0,5.0,20.0,919.0,1076.0,1568.0,14.0,0,19,1,0,0
1762.0,0.0,1.0,0.0,5.0,0.0,50.0,0.9,104.0,3.0,12.0,1337.0,1684.0,2940.0,19.0,18,15,0,0,1
1179.0,0.0,2.1,0.0,0.0,0.0,2.0,0.3,93.0,3.0,0.0,481.0,536.0,1435.0,19.0,13,2,0,1,0
1878.0,0.0,0.8,1.0,8.0,0.0,31.0,0.5,183.0,7.0,10.0,1369.0,1389.0,1342.0,17.0,14,18,0,1,1
965.0,1.0,0.5,0.0,15.0,0.0,53.0,1.0,131.0,8.0,19.0,297.0,653.0,3227.0,12.0,6,8,1,0,0
1983.0,1.0,0.5,1.0,3.0,0.0,,1.0,87.0,6.0,10.0,349.0,676.0,2775.0,9.0,4,3,0,1,1
602.0,0.0,0.9,0.0,9.0,0.0,50.0,0.9,141.0,8.0,18.0,1571.0,1717.0,2189.0,7.0,5,16,0,1,0
1387.0,1.0,1.0,0.0,0.0,1.0,3.0,0.9,154.0,6.0,5.0,75.0,655.0,2909.0,19.0,1,4,1,1,0
721.0,0.0,0.5,1.0,6.0,1.0,6.0,0.4,194.0,4.0,9.0,1446.0,1988.0,530.0,8.0,4,8,1,0,1
1030.0,0.0,0.9,0.0,6.0,1.0,29.0,0.1,113.0,1.0,7.0,174.0,624.0,3762.0,5.0,4,12,1,0,0
840.0,0.0,1.2,1.0,5.0,1.0,15.0,0.3,178.0,6.0,8.0,526.0,1728.0,2636.0,12.0,2,6,1,1,0
909.0,1.0,0.7,1.0,7.0,0.0,47.0,0.1,146.0,3.0,9.0,410.0,1643.0,1244.0,14.0,10,16,0,1,0
1300.0,0.0,1.9,1.0,4.0,0.0,61.0,0.5,143.0,6.0,5.0,353.0,758.0,2262.0,16.0,11,10,0,0,0
609.0,0.0,0.5,0.0,3.0,0.0,26.0,0.3,93.0,4.0,4.0,938.0,1948.0,1866.0,11.0,10,14,1,1,1
1053.0,1.0,0.8,1.0,7.0,1.0,45.0,0.3,103.0,1.0,12.0,594.0,1767.0,3086.0,17.0,6,5,1,1,1
1189.0,1.0,2.5,0.0,4.0,1.0,20.0,0.3,171.0,7.0,9.0,1321.0,1717.0,2509.0,17.0,7,15,1,0,0
857.0,1.0,2.0,1.0,3.0,0.0,17.0,0.2,195.0,7.0,9.0,157.0,948.0,3100.0,17.0,5,13,1,1,0
1597.0,0.0,2.3,0.0,11.0,0.0,34.0,0.4,89.0,1.0,14.0,64.0,1667.0,934.0,16.0,10,9,0,1,0
1354.0,1.0,0.7,1.0,3.0,1.0,26.0,0.5,136.0,4.0,6.0,297.0,918.0,2090.0,5.0,1,13,1,1,0
797.0,1.0,2.9,1.0,4.0,0.0,38.0,0.5,90.0,4.0,6.0,763.0,1413.0,590.0,9.0,2,6,0,1,0
768.0,1.0,2.5,0.0,10.0,0.0,13.0,0.2,133.0,4.0,18.0,520.0,575.0,1921.0,8.0,2,16,1,0,1
1352.0,0.0,0.5,1.0,8.0,1.0,22.0,0.9,111.0,2.0,12.0,346.0,682.0,1562.0,16.0,5,11,1,0,0
793.0,1.0,1.9,1.0,0.0,1.0,43.0,0.3,124.0,8.0,2.0,15.0,1196.0,1050.0,11.0,9,3,1,1,1
567.0,1.0,2.7,1.0,14.0,1.0,56.0,0.4,165.0,8.0,17.0,555.0,1290.0,336.0,7.0,6,7,1,1,1
862.0,1.0,0.8,1.0,3.0,0.0,23.0,0.4,165.0,2.0,15.0,793.0,1758.0,278.0,16.0,3,11,0,0,1
1872.0,1.0,1.9,0.0,5.0,0.0,35.0,0.6,111.0,3.0,14.0,1546.0,1879.0,2419.0,15.0,5,19,0,0,0
790.0,1.0,2.1,1.0,2.0,1.0,29.0,0.7,106.0,6.0,11.0,521.0,1996.0,557.0,11.0,2,2,1,1,1
1211.0,1.0,1.2,0.0,0.0,0.0,28.0,0.3,130.0,2.0,3.0,58.0,963.0,2750.0,6.0,1,14,0,1,0
1611.0,1.0,0.5,1.0,11.0,0.0,3.0,0.6,98.0,3.0,,303.0,714.0,1595.0,8.0,4,9,1,0,1
1948.0,1.0,0.7,0.0,2.0,0.0,31.0,0.4,122.0,2.0,7.0,968.0,1208.0,2070.0,5.0,3,5,1,0,1
1590.0,0.0,1.5,1.0,12.0,,14.0,0.5,187.0,4.0,15.0,1058.0,1109.0,2836.0,6.0,5,4,1,0,0
932.0,1.0,0.5,0.0,1.0,1.0,60.0,0.7,104.0,4.0,2.0,268.0,1078.0,1459.0,6.0,1,19,1,1,0
1693.0,1.0,1.4,0.0,9.0,0.0,41.0,0.1,139.0,2.0,17.0,181.0,1760.0,575.0,16.0,5,20,0,0,1
1496.0,1.0,1.3,1.0,0.0,0.0,42.0,0.9,124.0,2.0,5.0,264.0,995.0,3537.0,15.0,14,6,1,0,0
926.0,0.0,1.7,0.0,2.0,0.0,12.0,0.8,179.0,2.0,9.0,801.0,880.0,2244.0,14.0,8,14,0,0,1
1724.0,1.0,1.8,0.0,0.0,1.0,9.0,0.8,100.0,2.0,1.0,655.0,828.0,3056.0,18.0,16,6,1,0,0
1960.0,1.0,2.1,0.0,1.0,0.0,7.0,0.2,165.0,7.0,9.0,868.0,877.0,3773.0,11.0,9,6,0,1,1
1356.0,1.0,0.5,1.0,0.0,0.0,35.0,0.8,131.0,1.0,19.0,782.0,951.0,3451.0,5.0,2,17,1,1,1
731.0,1.0,0.5,1.0,0.0,1.0,28.0,0.5,130.0,8.0,0.0,424.0,1032.0,1774.0,12.0,8,10,1,0,0
1971.0,1.0,0.5,1.0,0.0,0.0,40.0,0.3,186.0,7.0,19.0,485.0,922.0,571.0,8.0,7,17,1,1,0
1660.0,0.0,0.6,0.0,2.0,1.0,24.0,0.8,169.0,2.0,3.0,223.0,1777.0,2402.0,12.0,10,14,1,1,1
1068.0,0.0,2.7,1.0,0.0,1.0,45.0,0.6,194.0,5.0,1.0,935.0,1499.0,1754.0,17.0,7,9,1,0,1
1375.0,0.0,2.9,0.0,2.0,0.0,20.0,0.4,147.0,6.0,7.0,596.0,679.0,3847.0,8.0,0,12,1,0,1
752.0,0.0,0.5,1.0,1.0,0.0,48.0,0.7,87.0,7.0,13.0,164.0,728.0,3860.0,7.0,5,16,0,0,0
1982.0,1.0,1.6,0.0,2.0,1.0,12.0,0.2,80.0,5.0,20.0,287.0,593.0,1824.0,13.0,3,14,1,1,1
1923.0,0.0,0.5,1.0,7.0,0.0,46.0,0.5,191.0,1.0,10.0,767.0,1759.0,1489.0,10.0,9,3,1,1,1
1969.0,0.0,0.8,1.0,5.0,1.0,7.0,0.2,85.0,8.0,20.0,332.0,764.0,315.0,16.0,7,7,1,1,0
1804.0,1.0,0.5,0.0,1.0,1.0,4.0,0.5,111.0,1.0,13.0,1235.0,1255.0,3286.0,17.0,8,17,1,0,0
1020.0,0.0,1.5,0.0,13.0,1.0,7.0,0.7,96.0,3.0,18.0,870.0,1613.0,1142.0,13.0,9,8,1,0,1
602.0,0.0,2.5,0.0,7.0,1.0,59.0,0.3,166.0,4.0,11.0,76.0,637.0,1914.0,11.0,2,10,1,1,0
1667.0,1.0,2.5,0.0,17.0,0.0,5.0,0.8,119.0,3.0,20.0,211.0,1797.0,1496.0,13.0,9,12,0,0,0
1236.0,0.0,0.9,1.0,2.0,1.0,57.0,0.1,188.0,1.0,14.0,517.0,809.0,1406.0,14.0,12,20,1,0,1
1692.0,0.0,2.3,1.0,4.0,1.0,46.0,0.9,139.0,1.0,6.0,674.0,1925.0,1394.0,16.0,10,6,1,1,0
684.0,1.0,0.9,1.0,3.0,1.0,63.0,1.0,157.0,5.0,9.0,159.0,1738.0,3756.0,17.0,5,12,1,1,1
1663.0,1.0,2.5,1.0,13.0,1.0,27.0,0.3,169.0,4.0,14.0,831.0,1439.0,2084.0,7.0,1,18,1,0,0
900.0,0.0,1.9,0.0,11.0,0.0,47.0,0.2,150.0,8.0,14.0,97.0,663.0,1440.0,14.0,2,4,1,1,1
571.0,1.0,2.0,1.0,5.0,1.0,58.0,0.6,101.0,6.0,,31.0,1536.0,555.0,19.0,10,11,1,0,1
1637.0,1.0,0.6,1.0,12.0,1.0,57.0,0.5,111.0,8.0,17.0,7.0,940.0,3329.0,11.0,9,6,1,1,0
774.0,1.0,2.8,0.0,7.0,1.0,55.0,0.9,124.0,3.0,18.0,8.0,896.0,3916.0,8.0,1,12,1,1,0
1578.0,0.0,2.9,0.0,8.0,0.0,3.0,0.9,200.0,1.0,20.0,342.0,670.0,3483.0,17.0,4,16,1,0,0
974.0,0.0,2.1,0.0,1.0,1.0,17.0,0.7,162.0,4.0,3.0,346.0,514.0,1901.0,16.0,0,9,1,0,1
1701.0,1.0,1.6,1.0,2.0,1.0,53.0,0.8,88.0,6.0,14.0,1281.0,1776.0,3340.0,14.0,11,19,1,1,0
1408.0,1.0,2.0,1.0,1.0,1.0,59.0,0.9,172.0,6.0,3.0,744.0,1211.0,393.0,15.0,11,16,1,0,1
1261.0,1.0,0.5,1.0,0.0,1.0,11.0,0.2,90.0,4.0,0.0,858.0,1591.0,348.0,14.0,9,14,1,0,1
509.0,1.0,0.6,1.0,2.0,1.0,9.0,0.1,93.0,5.0,15.0,1137.0,1224.0,513.0,19.0,10,12,1,0,0
1396.0,0.0,1.5,1.0,0.0,1.0,44.0,0.1,118.0,6.0,1.0,173.0,1843.0,1386.0,7.0,1,8,1,1,1
916.0,1.0,2.6,0.0,0.0,0.0,36.0,0.3,195.0,4.0,12.0,188.0,992.0,1470.0,13.0,0,14,0,1,0
1897.0,0.0,3.0,0.0,1.0,,21.0,0.5,192.0,8.0,2.0,1311.0,1935.0,273.0,17.0,6,3,1,1,1
1062.0,1.0,2.9,1.0,3.0,1.0,12.0,0.3,152.0,2.0,10.0,1041.0,1280.0,3664.0,9.0,6,4,1,1,1
1681.0,1.0,2.5,0.0,2.0,0.0,11.0,0.4,158.0,2.0,13.0,195.0,1205.0,1122.0,12.0,6,16,0,1,1
772.0,1.0,2.4,1.0,1.0,1.0,10.0,0.5,80.0,4.0,2.0,1242.0,1712.0,3242.0,18.0,11,4,1,1,0
822.0,1.0,0.5,0.0,0.0,1.0,51.0,0.3,157.0,6.0,20.0,667.0,,3846.0,10.0,1,3,1,0,0
1076.0,0.0,2.5,0.0,3.0,0.0,14.0,0.2,105.0,5.0,4.0,545.0,1300.0,2043.0,7.0,5,14,0,0,0
1572.0,0.0,0.6,0.0,0.0,1.0,58.0,0.2,157.0,7.0,8.0,1109.0,1937.0,2462.0,12.0,8,10,1,0,0
1024.0,1.0,1.6,1.0,0.0,1.0,38.0,0.8,81.0,2.0,0.0,129.0,1048.0,854.0,11.0,3,10,1,0,0
583.0,1.0,0.9,1.0,1.0,0.0,51.0,0.9,88.0,8.0,2.0,1658.0,1794.0,1799.0,16.0,9,7,0,1,0
538.0,0.0,0.8,0.0,12.0,1.0,2.0,0.8,177.0,7.0,13.0,235.0,662.0,417.0,8.0,4,9,1,0,1
877.0,0.0,1.5,1.0,0.0,1.0,17.0,0.1,195.0,7.0,0.0,1064.0,1985.0,2004.0,11.0,8,9,1,1,1
920.0,0.0,2.1,1.0,5.0,0.0,25.0,0.4,115.0,7.0,14.0,209.0,1078.0,785.0,10.0,7,5,0,1,1
1724.0,0.0,2.0,1.0,1.0,0.0,21.0,0.2,105.0,2.0,8.0,102.0,1609.0,695.0,16.0,0,12,1,1,0
1004.0,1.0,2.9,1.0,0.0,0.0,35.0,0.2,141.0,6.0,9.0,901.0,1162.0,3772.0,17.0,8,18,0,1,1
1985.0,0.0,0.5,1.0,14.0,1.0,26.0,1.0,163.0,2.0,17.0,613.0,1511.0,2083.0,13.0,3,14,1,1,0
530.0,1.0,2.6,0.0,1.0,,40.0,0.9,118.0,6.0,2.0,818.0,1090.0,1229.0,16.0,11,2,0,1,0
804.0,0.0,2.6,1.0,2.0,0.0,49.0,0.6,105.0,1.0,18.0,638.0,939.0,2256.0,16.0,1,7,1,0,1
1652.0,1.0,1.1,1.0,,0.0,36.0,0.7,89.0,4.0,5.0,313.0,1264.0,2338.0,12.0,8,20,0,0,0
1759.0,1.0,1.4,0.0,10.0,1.0,15.0,0.4,101.0,4.0,13.0,382.0,1163.0,2107.0,18.0,5,16,1,1,0
1177.0,0.0,0.5,0.0,5.0,1.0,2.0,0.9,141.0,7.0,12.0,490.0,793.0,715.0,19.0,5,4,1,0,0
1709.0,1.0,0.8,0.0,8.0,1.0,58.0,0.8,136.0,2.0,10.0,956.0,1292.0,1781.0,18.0,3,17,1,0,0
1216.0,0.0,1.7,1.0,1.0,0.0,26.0,0.7,116.0,3.0,4.0,957.0,1811.0,3607.0,10.0,0,17,1,0,0
561.0,1.0,2.1,1.0,7.0,1.0,2.0,0.1,193.0,3.0,13.0,1055.0,1294.0,665.0,10.0,0,4,1,1,0
1216.0,0.0,3.0,0.0,4.0,0.0,47.0,0.4,199.0,3.0,7.0,1852.0,1967.0,2268.0,13.0,5,4,0,1,1
996.0,0.0,0.5,1.0,14.0,0.0,61.0,0.8,174.0,7.0,15.0,400.0,989.0,1235.0,11.0,10,16,1,1,1
1576.0,1.0,2.0,0.0,0.0,1.0,20.0,0.6,148.0,3.0,0.0,410.0,1551.0,1379.0,17.0,1,16,1,0,1
1457.0,0.0,1.9,1.0,1.0,1.0,16.0,0.3,102.0,3.0,10.0,1013.0,1287.0,1440.0,17.0,8,12,1,0,1
769.0,0.0,0.5,1.0,12.0,1.0,54.0,0.2,112.0,4.0,19.0,1385.0,1780.0,941.0,15.0,8,20,1,0,1
605.0,0.0,1.5,0.0,9.0,1.0,18.0,0.9,162.0,2.0,14.0,329.0,656.0,2301.0,15.0,9,8,1,0,0
841.0,1.0,0.5,0.0,0.0,0.0,59.0,0.2,103.0,6.0,16.0,258.0,1642.0,1169.0,8.0,6,10,0,0,0
848.0,1.0,1.5,1.0,4.0,1.0,36.0,0.3,151.0,4.0,16.0,56.0,527.0,2289.0,10.0,2,19,1,1,1
1501.0,0.0,1.1,0.0,12.0,1.0,2.0,0.2,187.0,1.0,15.0,198.0,1056.0,2487.0,13.0,12,16,1,1,1
1748.0,1.0,0.5,1.0,11.0,1.0,53.0,0.5,114.0,4.0,20.0,718.0,1109.0,2633.0,16.0,0,9,1,0,0
603.0,0.0,1.5,0.0,8.0,0.0,12.0,0.7,114.0,6.0,20.0,1003.0,1284.0,1543.0,7.0,5,19,1,1,0
578.0,1.0,2.6,1.0,2.0,1.0,57.0,0.2,162.0,8.0,8.0,1025.0,1433.0,1270.0,15.0,3,5,1,0,1
1464.0,1.0,2.9,1.0,5.0,1.0,50.0,0.8,198.0,8.0,9.0,569.0,939.0,3506.0,10.0,7,3,1,1,1
1967.0,1.0,0.6,0.0,2.0,0.0,25.0,1.0,109.0,6.0,9.0,108.0,751.0,1666.0,9.0,7,18,1,1,1
1517.0,1.0,2.2,1.0,11.0,0.0,19.0,0.3,179.0,2.0,16.0,291.0,1592.0,1972.0,11.0,0,13,0,0,1
1814.0,0.0,1.6,0.0,6.0,1.0,3.0,0.7,156.0,5.0,16.0,1196.0,1666.0,2489.0,9.0,3,12,1,1,0
547.0,0.0,1.9,1.0,,0.0,37.0,0.4,154.0,5.0,4.0,371.0,541.0,2705.0,17.0,3,10,1,1,0
776.0,0.0,3.0,1.0,9.0,0.0,9.0,0.5,110.0,2.0,12.0,584.0,974.0,1346.0,5.0,2,3,0,0,1
1108.0,1.0,2.2,1.0,3.0,1.0,37.0,0.4,143.0,5.0,14.0,97.0,706.0,3094.0,6.0,1,10,1,0,1
852.0,1.0,1.9,0.0,3.0,1.0,3.0,0.5,161.0,2.0,4.0,376.0,872.0,542.0,14.0,9,9,1,0,1
718.0,1.0,1.6,1.0,1.0,1.0,30.0,0.4,93.0,3.0,12.0,662.0,997.0,1601.0,10.0,9,12,1,1,1
965.0,1.0,0.8,0.0,5.0,0.0,24.0,0.7,105.0,4.0,7.0,403.0,718.0,1567.0,5.0,0,8,0,0,0
1759.0,0.0,0.5,1.0,9.0,0.0,58.0,0.2,101.0,2.0,12.0,510.0,615.0,3428.0,17.0,0,9,1,1,0
1337.0,,0.5,0.0,13.0,0.0,31.0,0.8,186.0,2.0,20.0,48.0,644.0,2180.0,7.0,4,16,1,0,1
869.0,1.0,1.0,0.0,7.0,1.0,57.0,0.6,118.0,1.0,15.0,1243.0,1584.0,2727.0,13.0,3,8,1,0,0
1856.0,1.0,1.9,1.0,9.0,1.0,15.0,0.5,160.0,3.0,14.0,450.0,714.0,1514.0,7.0,1,13,1,1,0
732.0,1.0,2.3,1.0,7.0,1.0,39.0,0.6,188.0,7.0,11.0,1163.0,1554.0,3681.0,19.0,3,15,1,1,1
1411.0,1.0,1.7,0.0,9.0,1.0,57.0,0.5,80.0,7.0,17.0,700.0,1234.0,1228.0,17.0,3,7,1,1,0
1845.0,1.0,0.5,1.0,10.0,0.0,61.0,0.3,96.0,1.0,12.0,292.0,695.0,1731.0,9.0,5,6,0,0,0
1005.0,0.0,0.5,0.0,0.0,0.0,46.0,0.4,133.0,8.0,17.0,176.0,1556.0,3884.0,17.0,0,20,0,1,1
986.0,1.0,2.2,1.0,5.0,1.0,38.0,0.3,95.0,7.0,9.0,5.0,1359.0,343.0,15.0,13,12,1,1,0
1872.0,1.0,2.3,0.0,6.0,0.0,44.0,0.7,134.0,3.0,15.0,459.0,1259.0,1955.0,9.0,4,15,1,0,1
1641.0,0.0,1.1,0.0,6.0,0.0,48.0,0.7,97.0,8.0,7.0,224.0,1994.0,1695.0,13.0,6,17,1,0,1
1936.0,0.0,2.1,1.0,10.0,1.0,46.0,0.6,104.0,3.0,20.0,667.0,1036.0,2552.0,14.0,7,13,1,0,0
796.0,1.0,1.5,1.0,3.0,0.0,62.0,0.7,99.0,8.0,12.0,214.0,843.0,434.0,16.0,2,16,0,1,1
1170.0,1.0,2.2,0.0,4.0,1.0,63.0,0.7,83.0,1.0,5.0,442.0,1905.0,2658.0,11.0,10,11,1,0,1
1074.0,0.0,1.4,1.0,0.0,1.0,17.0,0.7,115.0,1.0,6.0,689.0,1628.0,401.0,18.0,11,12,1,1,0
958.0,1.0,2.4,0.0,1.0,0.0,54.0,0.9,166.0,7.0,2.0,121.0,630.0,3324.0,11.0,10,18,1,0,1
1672.0,1.0,1.7,1.0,1.0,1.0,44.0,0.5,172.0,8.0,4.0,1250.0,1435.0,1348.0,11.0,6,7,1,1,1
1067.0,1.0,1.7,1.0,0.0,0.0,58.0,0.5,135.0,7.0,0.0,79.0,681.0,706.0,12.0,9,16,0,1,0
511.0,0.0,0.7,,1.0,1.0,52.0,0.7,180.0,2.0,10.0,24.0,759.0,3865.0,8.0,3,7,1,0,1
831.0,0.0,2.2,0.0,0.0,1.0,31.0,0.3,197.0,3.0,1.0,1460.0,1591.0,1629.0,8.0,1,5,1,1,0
1195.0,1.0,2.8,0.0,1.0,1.0,20.0,0.8,110.0,2.0,14.0,1580.0,1652.0,504.0,9.0,3,12,1,1,0
1640.0,0.0,0.5,1.0,1.0,1.0,36.0,0.9,87.0,8.0,11.0,664.0,1806.0,3235.0,6.0,1,10,1,0,1
516.0,1.0,0.7,1.0,1.0,0.0,30.0,0.9,138.0,1.0,12.0,126.0,698.0,3731.0,17.0,13,15,0,0,0
1319.0,0.0,1.3,1.0,10.0,0.0,5.0,0.1,140.0,8.0,17.0,366.0,1821.0,3502.0,14.0,6,3,1,0,0
608.0,0.0,1.3,1.0,15.0,1.0,2.0,0.4,139.0,3.0,16.0,98.0,643.0,3635.0,13.0,4,8,1,0,0
848.0,0.0,1.1,1.0,7.0,1.0,39.0,0.4,107.0,4.0,16.0,1768.0,1812.0,475.0,18.0,4,16,1,0,0
636.0,1.0,2.6,1.0,7.0,1.0,55.0,0.3,183.0,2.0,14.0,762.0,1596.0,3558.0,10.0,7,10,1,1,1
1429.0,0.0,1.5,,0.0,1.0,40.0,0.9,100.0,3.0,14.0,246.0,820.0,3945.0,11.0,7,18,1,0,1
675.0,1.0,2.8,0.0,11.0,0.0,44.0,0.1,169.0,5.0,20.0,135.0,1109.0,2980.0,15.0,12,6,1,1,1
